ambient	58	ped_58	voice_type_0|voice_id_86|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	86	0	0	0
ambient	58	ped_58	voice_type_0|voice_id_86|gender_0	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	86	0	0	0
ambient	58	ped_58	voice_type_0|voice_id_86|gender_0	181	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	86	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	20	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	164	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	22	ped_22	voice_type_0|voice_id_32|gender_0	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	20	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	41	ped_41	voice_type_0|voice_id_63|gender_1	22	492	24	-1	-1	-1	6	5	2266	900	0	63	1	-25.19	1
ambient	60	ped_60	voice_type_0|voice_id_88|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	88	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	22	500	21	-1	-1	-1	6	4	1965	1095	0	71	0	-27.1591	1
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	93	ped_93	voice_type_0|voice_id_171|gender_1	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	171	1	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	242	ped_242	voice_type_0|voice_id_108|gender_0	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	148	ped_148	voice_type_0|voice_id_5|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	1	0	0
ambient	40	ped_40	voice_type_0|voice_id_62|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	62	1	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	20	0	0	0
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	0	0	0
ambient	63	ped_63	voice_type_0|voice_id_7|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	7	1	0	0
